"m49_code","country","region","cpc_code","commodity","year","loss_percentage","loss_percentage_original","loss_quantity","activity","food_supply_stage","treatment","cause_of_loss","sample_size","method_data_collection","reference","url","notes"
"716","Zimbabwe",,"0112","Maize (corn)",2016,5.68509,"5.68509",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0112","Maize (corn)",2016,2.27049,"2.27049",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0112","Maize (corn)",2016,7.03584,"7.03584",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0112","Maize (corn)",2016,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0112","Maize (corn)",2016,1.58491,"1.58491",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0112","Maize (corn)",2016,1.34101,"1.34101",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0114","Sorghum",2016,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0114","Sorghum",2016,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0114","Sorghum",2016,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0114","Sorghum",2016,2.55162,"2.55162",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0114","Sorghum",2016,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0114","Sorghum",2016,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0118","Millet",2016,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0118","Millet",2016,1.29302,"1.29302",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0118","Millet",2016,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0118","Millet",2016,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0118","Millet",2016,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0118","Millet",2016,0.604676,"0.604676",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"716","Zimbabwe",,"0118","Millet",2016,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2021,3.79826,"3.79826",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2021,5.37166,"5.37166",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2021,1.24819,"1.24819",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2021,1.6964,"1.6964",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2021,2.20873,"2.20873",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2021,2.56144,"2.56144",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2021,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2021,1.37584,"1.37584",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2021,3.20587,"3.20587",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2021,1.36729,"1.36729",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2021,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2021,1.77644,"1.77644",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2021,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2021,3.25812,"3.25812",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2021,0.482877,"0.482877",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2021?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2020,2.56144,"2.56144",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2020,1.24819,"1.24819",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2020,3.79826,"3.79826",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2020,5.37166,"5.37166",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2020,1.6964,"1.6964",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2020,2.20873,"2.20873",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2020,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2020,3.20587,"3.20587",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2020,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2020,1.37584,"1.37584",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2020,1.36729,"1.36729",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2020,1.77644,"1.77644",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2020,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2020,0.482877,"0.482877",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2020,3.25812,"3.25812",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2020?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2019,2.8393,"2.8393",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2019,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2019,4.10085,"4.10085",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2019,2.13961,"2.13961",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2019,1.96184,"1.96184",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2019,3.55962,"3.55962",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2019,1.03316,"1.03316",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2019,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2019,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2019,1.59766,"1.59766",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2019,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2019,2.82638,"2.82638",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2019,1.3056,"1.3056",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2019,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2019,0.434283,"0.434283",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2019,1.45186,"1.45186",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2019,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2019,2.84331,"2.84331",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2019,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2019?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2018,5.37166,"5.37166",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2018,2.56144,"2.56144",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2018,3.79826,"3.79826",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2018,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2018,1.6964,"1.6964",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2018,2.20873,"2.20873",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2018,1.24819,"1.24819",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2018,1.37584,"1.37584",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2018,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2018,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2018,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2018,3.20587,"3.20587",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2018,1.36729,"1.36729",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2018,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2018,0.482877,"0.482877",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2018,3.25812,"3.25812",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2018,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2018,1.77644,"1.77644",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2018,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2018?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2017,2.22593,"2.22593",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2017,1.66539,"1.66539",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2017,3.81491,"3.81491",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2017,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2017,12.0554,"12.0554",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2017,2.47146,"2.47146",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2017,1.2709,"1.2709",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2017,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2017,1.3452,"1.3452",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2017,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2017,5.21405,"5.21405",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2017,1.72839,"1.72839",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2017,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2017,13.1434,"13.1434",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2017,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2017,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2017,0.490153,"0.490153",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2017,1.62554,"1.62554",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2017,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2017?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2016,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2016,1.24819,"1.24819",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2016,3.79826,"3.79826",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2016,2.20873,"2.20873",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2016,1.6964,"1.6964",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2016,2.56144,"2.56144",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0112","Maize (corn)",2016,5.37166,"5.37166",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2016,3.20587,"3.20587",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2016,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2016,1.37584,"1.37584",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2016,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2016,1.36729,"1.36729",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0114","Sorghum",2016,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2016,1.77644,"1.77644",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2016,3.25812,"3.25812",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2016,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2016,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
"72","Botswana",,"0118","Millet",2016,0.482877,"0.482877",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2016?metric=prc&download=csv",
